,總樓層數,主要建材,建築完成年月,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝
131,4.0,3,52,3,2,2,0,1,1,0,108,398566.1538461538,63.846153846153854,142.52307692307693,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
132,5.0,4,29,4,2,2,1,1,1,0,108,376396.9230769231,115.90769230769232,397.4153846153846,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
133,11.0,4,26,2,1,1,1,1,1,0,108,415178.4615384615,17.138461538461538,164.18461538461537,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
134,5.0,4,35,2,0,1,0,1,1,0,108,411824.6153846154,31.323076923076922,112.64615384615385,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
135,7.0,4,37,4,3,1,0,1,1,0,108,318409.23076923075,149.6,666.0307692307692,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
136,17.0,4,24,3,2,2,1,2,1,0,108,314870.76923076925,114.0,648.8615384615384,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
137,14.0,4,8,3,2,2,1,1,1,1,108,428849.2307692308,147.72307692307692,570.676923076923,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
138,3.0,3,35,6,2,3,0,1,1,0,108,465073.84615384607,139.47692307692307,305.3538461538461,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
139,5.0,4,45,2,1,1,0,2,1,0,108,418153.84615384607,39.384615384615394,163.0153846153846,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
140,5.0,4,10,1,1,1,1,1,1,1,108,738618.4615384616,71.2923076923077,292.24615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
141,6.0,4,43,1,0,1,0,4,1,0,108,614046.1538461539,18.46153846153846,84.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
142,5.0,4,35,3,2,1,0,1,1,0,108,351061.53846153844,93.07692307692308,350.58461538461535,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
143,5.0,4,23,2,1,1,1,1,1,1,108,469215.3846153846,114.70769230769231,255.84615384615387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
144,3.0,3,53,2,1,1,0,1,1,0,108,434473.84615384607,77.93846153846151,180.86153846153846,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
145,5.0,4,3,0,0,0,0,2,1,1,108,509516.9230769231,153.75384615384615,343.75384615384615,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
146,12.0,4,43,1,1,1,1,1,1,0,108,550150.7692307692,18.184615384615384,111.16923076923078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
147,15.0,4,3,3,2,2,1,1,1,1,108,659193.8461538461,47.90769230769231,628.9538461538461,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
148,5.0,4,12,1,1,1,1,1,1,1,108,500729.2307692308,61.53846153846153,387.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149,15.0,4,3,1,1,1,1,1,1,2,108,604366.1538461539,29.35384615384615,418.46153846153845,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
150,5.0,4,35,3,2,2,0,4,1,0,108,255175.3846153846,92.92307692307692,371.0153846153846,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
151,4.0,4,43,3,2,2,0,1,1,0,108,409858.4615384615,76.15384615384616,254.0923076923077,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
152,12.0,4,38,4,3,2,1,1,2,0,108,839040.0,101.53846153846152,787.6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
153,5.0,4,34,3,2,2,0,2,1,0,108,363360.0,79.96923076923076,333.5076923076923,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
154,13.0,4,9,4,2,2,1,1,1,2,108,449215.3846153846,107.01538461538462,973.6923076923077,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
155,12.0,4,40,1,2,1,1,1,1,0,108,563049.2307692308,36.43076923076923,353.10769230769233,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
156,11.0,4,12,4,2,2,1,1,1,1,108,698209.2307692308,178.33846153846153,650.8615384615384,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
157,14.0,4,12,1,1,1,1,2,1,0,108,847723.0769230769,13.26153846153846,150.76923076923075,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
158,7.0,4,25,1,1,1,1,2,1,0,108,1011898.4615384616,23.876923076923074,101.04615384615386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
159,7.0,4,40,3,2,2,1,1,2,1,108,591372.3076923076,84.95384615384614,528.3076923076924,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
160,5.0,4,32,3,2,2,0,1,1,0,108,612501.5384615385,139.9076923076923,446.39999999999986,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
161,7.0,4,42,2,2,1,1,5,1,0,108,759427.6923076924,39.384615384615394,190.73846153846156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
162,5.0,4,39,3,2,2,0,1,1,0,108,653729.2307692308,101.63076923076923,331.3538461538461,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
163,4.0,4,43,3,2,1,0,1,1,0,108,327058.4615384615,92.30769230769229,251.26153846153844,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
164,14.0,4,24,2,1,1,1,1,1,0,108,514144.6153846154,25.323076923076922,202.55384615384614,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
165,4.0,4,44,3,2,2,0,2,1,0,108,423701.53846153844,139.7846153846154,353.0461538461538,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
166,4.0,4,48,3,1,1,0,1,1,0,108,577043.0769230769,69.23076923076923,147.66153846153847,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
167,4.0,4,43,3,2,1,0,1,1,0,108,394224.6153846154,90.46153846153842,240.15384615384613,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
168,5.0,4,44,2,1,1,0,1,1,0,108,277427.6923076923,38.769230769230774,187.6923076923077,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
169,5.0,4,4,2,3,2,1,1,1,1,108,418427.69230769225,163.6,618.8615384615384,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
170,4.0,4,15,1,2,2,0,1,1,0,108,531129.2307692308,229.7846153846154,677.3538461538461,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
171,7.0,4,27,3,2,2,1,1,1,1,108,269187.6923076923,273.1076923076924,555.6923076923076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
172,7.0,4,40,3,2,4,1,2,1,0,108,306624.6153846154,386.0307692307692,1605.569230769231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
173,7.0,4,36,3,2,2,0,1,1,0,108,845840.0,61.6,323.47692307692313,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
174,14.0,4,39,3,2,2,1,1,1,0,108,835406.1538461539,48.55384615384615,396.64615384615377,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
175,4.0,4,35,3,2,2,0,1,1,0,108,455556.9230769231,130.0,326.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
176,5.0,4,34,4,2,2,1,1,1,0,108,608123.0769230769,113.6,425.0153846153846,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
177,16.0,4,35,1,1,1,1,1,1,0,108,849978.4615384616,17.876923076923074,167.0769230769231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
178,7.0,4,26,3,2,2,1,1,1,1,108,381095.3846153846,121.4153846153846,480.70769230769235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
179,4.0,4,35,3,1,1,0,1,1,0,108,279360.0,90.0,237.9076923076923,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
180,10.0,4,37,2,2,2,1,5,1,0,108,564520.0,52.95384615384616,332.06153846153853,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
181,4.0,4,35,4,3,2,0,1,1,0,108,417443.07692307694,89.6,241.53846153846152,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
182,4.0,4,35,3,2,1,0,1,1,0,108,316535.3846153846,126.92307692307692,275.1692307692308,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
183,4.0,4,44,0,0,0,0,2,1,0,108,317283.07692307694,67.84615384615384,310.92307692307685,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
184,15.0,4,10,3,2,2,1,2,1,1,108,446793.84615384607,116.49230769230768,546.0615384615385,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
185,12.0,4,11,2,1,1,1,1,1,0,108,604615.3846153846,29.661538461538463,232.06153846153842,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
186,5.0,4,42,3,2,2,0,2,1,0,108,339960.0,91.69230769230771,334.18461538461537,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
187,5.0,4,50,3,2,1,0,1,1,0,108,823064.6153846155,48.707692307692305,197.84615384615384,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
188,4.0,4,53,5,2,2,0,1,1,0,108,749350.7692307692,147.69230769230768,421.476923076923,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
189,4.0,4,35,2,2,2,0,1,2,0,108,727113.8461538461,75.38461538461539,238.27692307692303,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
190,5.0,4,35,3,2,2,0,1,1,0,108,357812.30769230775,85.96923076923079,362.4923076923077,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
191,5.0,4,40,3,2,2,0,1,1,0,108,489852.30769230775,61.815384615384616,283.72307692307686,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
192,3.0,4,35,7,3,5,1,1,1,1,108,639732.3076923076,990.7692307692308,1006.3384615384616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
193,13.0,4,26,4,2,2,1,1,1,1,108,673083.0769230769,132.55384615384614,590.5538461538463,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
194,4.0,4,35,3,2,1,0,1,1,0,108,476566.1538461538,91.81538461538462,278.1230769230769,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
195,4.0,4,35,4,0,4,0,1,1,0,108,570938.4615384615,61.015384615384605,215.5692307692308,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
196,7.0,4,37,2,2,2,1,1,1,0,108,657190.7692307692,68.43076923076923,283.07692307692315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
197,4.0,4,35,4,2,1,0,1,1,0,108,464249.2307692308,180.7692307692308,499.6307692307692,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
198,12.0,4,32,2,1,1,1,1,1,0,108,520458.4615384615,17.076923076923073,167.35384615384615,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
199,15.0,4,12,4,2,2,1,1,1,2,108,713464.6153846155,103.81538461538462,689.6923076923076,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
200,12.0,4,35,2,2,1,1,1,1,0,108,676076.923076923,44.676923076923075,391.5384615384616,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
201,6.0,4,22,3,2,1,1,1,1,1,108,846784.6153846155,111.96923076923076,432.46153846153845,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
202,12.0,4,7,3,2,2,1,1,1,1,108,441836.9230769231,59.93846153846154,393.50769230769225,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
203,5.0,4,44,3,2,1,0,1,1,0,108,517264.6153846154,100.92307692307692,284.0615384615384,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
204,14.0,4,38,3,2,2,1,2,1,0,108,575172.3076923076,41.72307692307693,310.76923076923083,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
205,6.0,4,43,2,1,1,1,2,1,0,108,392723.07692307694,52.83076923076924,296.27692307692314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
206,6.0,4,43,2,1,1,1,2,1,0,108,392738.4615384615,52.676923076923075,294.3384615384615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
207,7.0,4,38,4,2,2,1,1,1,0,108,558529.2307692308,87.2,463.26153846153846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
208,13.0,4,17,1,1,1,1,1,1,0,108,537753.8461538461,11.876923076923076,137.32307692307694,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
209,11.0,4,35,1,1,1,1,9,1,0,108,371369.2307692308,16.584615384615386,191.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
210,3.0,4,27,3,2,2,1,1,1,1,108,488338.4615384615,173.16923076923078,494.3692307692308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
211,12.0,4,14,2,2,1,1,1,1,1,108,541175.3846153846,60.39999999999999,376.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
212,4.0,4,46,3,1,3,0,1,1,0,108,481150.7692307692,52.73846153846154,232.18461538461537,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
213,5.0,4,39,3,2,2,1,2,1,0,108,347744.6153846154,107.87692307692308,358.8307692307692,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
214,6.0,4,50,1,0,1,0,2,1,0,108,573913.8461538461,21.538461538461537,102.27692307692308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
215,4.0,3,53,3,2,1,0,1,1,0,108,621886.1538461539,84.61538461538461,241.75384615384613,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
216,12.0,4,39,1,1,1,1,1,1,0,108,782083.0769230769,12.153846153846152,130.7384615384615,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
217,19.0,4,36,3,2,2,1,2,1,0,108,660015.3846153846,41.72307692307693,410.2461538461538,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
218,12.0,4,35,3,2,2,1,2,1,0,108,792095.3846153845,30.55384615384615,363.35384615384623,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
219,7.0,4,37,2,1,1,1,1,1,0,108,330975.3846153846,61.1076923076923,248.86153846153843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
220,7.0,4,35,4,2,2,1,2,1,0,108,300440.0,140.2153846153846,441.1692307692308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
221,15.0,4,5,3,2,2,1,1,1,1,108,655673.8461538461,62.707692307692305,536.5538461538462,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
222,18.0,4,2,4,2,3,1,1,1,2,104,592824.6153846154,98.24615384615385,908.0307692307692,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
223,4.0,4,44,4,2,2,0,1,1,0,108,400670.7692307692,165.75384615384613,413.50769230769225,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
224,7.0,4,38,3,2,2,1,1,1,0,108,627523.0769230769,72.58461538461538,357.26153846153846,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
225,5.0,4,43,3,2,2,0,1,1,0,108,434827.69230769225,83.07692307692308,388.64615384615377,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
226,21.0,4,6,0,0,0,1,1,1,5,108,652255.3846153846,181.6,1577.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
227,21.0,4,9,3,2,2,1,1,1,1,108,384532.30769230775,77.1076923076923,566.2769230769231,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
228,7.0,4,7,2,2,1,1,2,1,1,108,473646.1538461538,99.13846153846151,479.72307692307703,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
229,7.0,4,7,1,1,1,1,1,1,1,108,626455.3846153846,45.07692307692307,220.64615384615382,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
230,4.0,4,48,3,2,1,0,1,1,0,108,410366.1538461538,109.23076923076924,289.5384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
231,11.0,4,24,2,2,2,0,2,1,1,108,632830.7692307692,57.56923076923078,486.2153846153846,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
232,12.0,4,40,3,2,2,0,1,1,0,108,599018.4615384615,41.72307692307693,418.83076923076925,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
233,12.0,4,35,0,0,1,1,1,1,0,108,744476.923076923,13.507692307692304,154.8923076923077,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
234,4.0,4,35,3,2,1,0,1,1,0,108,401338.4615384615,111.29230769230769,283.07692307692315,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
235,5.0,4,35,3,1,1,0,1,1,0,108,282369.23076923075,46.46153846153846,149.53846153846158,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
236,10.0,4,31,2,2,2,1,1,1,0,108,583941.5384615385,56.184615384615384,421.5384615384616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
237,5.0,4,35,3,2,2,0,2,1,0,108,400778.4615384615,95.32307692307691,287.72307692307686,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
238,2.0,3,90,2,1,1,0,4,7,0,108,369590.7692307692,90.06153846153845,291.75384615384615,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
239,2.0,3,90,2,1,1,0,4,7,0,108,369590.7692307692,90.06153846153845,291.75384615384615,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
240,4.0,4,46,3,2,2,0,1,1,0,108,350147.6923076923,107.69230769230771,324.46153846153845,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
241,5.0,4,35,1,2,1,0,1,1,0,108,650861.5384615385,46.153846153846146,135.56923076923078,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
242,4.0,4,55,4,2,3,1,2,1,0,108,875144.6153846155,292.3076923076923,1088.0923076923075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
243,5.0,4,38,3,2,1,0,2,1,0,108,431726.1538461538,157.75384615384615,324.55384615384617,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
244,9.0,4,2,4,2,2,1,1,1,1,108,640360.0,124.36923076923077,612.6153846153845,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
245,9.0,4,2,3,2,2,1,1,1,1,108,603547.6923076923,92.2153846153846,500.2153846153846,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
246,9.0,4,2,3,2,2,1,1,1,1,108,601830.7692307692,92.2153846153846,496.92307692307685,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
247,9.0,4,2,3,2,2,1,1,1,1,108,606458.4615384615,92.2153846153846,500.2153846153846,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
248,9.0,4,2,3,2,2,1,1,1,1,108,624221.5384615385,122.46153846153842,592.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
249,9.0,4,2,3,2,2,1,1,1,1,108,624166.1538461539,92.2153846153846,500.2153846153846,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
250,7.0,4,42,2,1,1,1,3,1,0,108,531236.923076923,40.67692307692308,267.3230769230769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
251,9.0,4,24,3,2,2,1,1,1,0,108,625615.3846153846,72.03076923076921,257.2615384615384,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
252,5.0,4,38,3,2,1,0,1,1,0,108,457698.4615384615,69.19999999999999,241.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
253,5.0,4,34,3,2,2,0,1,1,0,108,411378.4615384615,118.86153846153844,303.7846153846154,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
254,11.0,4,42,2,1,1,1,1,1,0,108,466984.6153846154,18.676923076923078,179.01538461538465,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
255,18.0,4,2,2,2,1,1,2,1,1,108,614661.5384615385,28.676923076923078,420.5538461538462,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
256,9.0,4,2,1,1,1,1,1,1,0,108,662132.3076923076,30.03076923076923,145.41538461538462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
257,9.0,4,2,2,2,1,1,1,1,0,108,633578.4615384615,60.184615384615384,291.38461538461536,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
258,9.0,4,2,1,1,1,1,1,1,0,108,669292.3076923076,30.03076923076923,145.41538461538462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
259,9.0,4,2,1,1,1,1,1,1,0,108,658224.6153846154,30.03076923076923,145.41538461538462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
260,9.0,4,2,1,1,1,1,1,1,1,108,646880.0,29.907692307692308,292.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
261,9.0,4,2,1,1,1,1,1,1,0,108,642304.6153846154,29.907692307692308,144.8923076923077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
262,9.0,4,2,2,2,1,1,1,1,0,108,627553.8461538461,59.44615384615385,287.84615384615387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
263,9.0,4,2,1,1,1,1,1,1,0,108,688040.0,23.353846153846153,113.1076923076923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
264,10.0,4,13,3,2,2,1,4,1,1,108,384344.6153846154,108.43076923076923,507.1384615384615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
265,2.0,2,35,3,2,3,0,2,1,0,108,525363.0769230769,175.38461538461542,266.7076923076923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
266,19.0,4,4,3,2,2,1,1,1,1,108,635000.0,34.95384615384615,488.30769230769226,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
267,5.0,4,45,3,2,2,0,1,1,0,108,377403.07692307694,93.23076923076924,333.56923076923067,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
268,3.0,3,61,2,1,1,0,1,1,0,108,312880.0,78.98461538461537,178.39999999999995,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
269,4.0,4,48,3,2,1,0,1,1,0,108,412566.1538461538,76.15384615384616,257.0153846153846,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
270,5.0,4,44,3,2,1,0,2,1,0,108,364729.2307692308,87.16923076923077,378.46153846153845,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
271,5.0,4,40,3,2,1,0,1,1,0,108,311744.6153846154,73.44615384615385,273.3230769230769,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
272,2.0,3,53,0,0,0,0,0,1,0,108,38649.230769230766,0.0,539.8769230769229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
273,17.0,4,25,3,2,2,1,2,1,1,108,389787.69230769225,226.1846153846154,395.90769230769234,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
274,19.0,4,10,4,2,2,1,2,1,2,108,495483.0769230769,176.39999999999995,641.6307692307693,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
275,7.0,4,2,2,1,1,0,1,1,0,108,626178.4615384615,39.10769230769231,317.5076923076923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
276,5.0,4,15,1,1,1,1,1,1,0,108,517526.1538461538,65.78461538461538,140.86153846153846,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
277,4.0,4,35,2,1,1,0,1,1,0,108,481104.6153846154,35.01538461538462,88.55384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
278,5.0,4,35,3,2,2,0,2,1,0,108,369467.69230769225,92.7076923076923,320.30769230769226,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
279,13.0,4,26,3,2,2,1,1,1,1,108,383283.07692307694,75.78461538461538,444.6153846153846,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
280,5.0,4,41,4,0,3,1,1,1,0,108,418640.0,90.70769230769231,325.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
281,10.0,4,3,2,2,1,1,1,1,1,108,648243.0769230769,81.75384615384615,400.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
282,11.0,4,10,3,2,2,1,1,1,2,108,420541.53846153844,134.43076923076922,984.9230769230768,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
283,5.0,4,38,3,2,2,0,1,1,0,108,422738.4615384615,91.29230769230769,365.0461538461538,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
284,6.0,4,35,3,2,2,0,1,1,0,108,505701.53846153844,74.73846153846154,330.24615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
285,4.0,4,41,2,2,2,0,2,1,0,108,314036.92307692306,109.16923076923077,301.47692307692313,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
286,10.0,4,43,1,1,1,1,1,1,0,108,816193.8461538461,46.92307692307693,365.3846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
287,16.0,4,24,3,2,2,1,0,1,0,108,138276.92307692303,0.0,486.12307692307695,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
288,4.0,4,35,3,2,2,0,1,1,0,108,195612.3076923077,107.32307692307691,309.75384615384615,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
289,4.0,4,35,3,2,2,0,2,1,0,108,471560.0,123.44615384615385,361.3846153846154,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
290,10.0,4,25,4,2,2,1,1,1,2,108,351080.0,118.49230769230768,647.1999999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
291,26.0,4,6,4,2,2,1,1,1,2,108,439261.53846153844,83.93846153846154,862.1230769230768,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
292,4.0,4,47,0,1,1,0,1,1,0,108,249264.61538461535,49.23076923076921,189.9076923076923,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
293,15.0,4,4,3,2,2,1,1,1,0,108,299289.23076923075,43.815384615384616,427.04615384615386,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
